,Customer ID,Category,Sub-Category
8861,SN-20560,Furniture,Furnishings
8862,SN-20560,Office Supplies,Binders
8863,SN-20560,Office Supplies,Appliances
8864,SN-20560,Office Supplies,Paper
8865,JM-15865,Office Supplies,Appliances
8866,SB-20185,Furniture,Bookcases
8867,SB-20185,Technology,Phones
8868,CC-12475,Technology,Machines
8869,SH-19975,Office Supplies,Binders
8870,SH-19975,Furniture,Furnishings
8871,SH-19975,Office Supplies,Storage
8872,RB-19435,Technology,Machines
8873,RB-19435,Office Supplies,Binders
8874,TC-21295,Office Supplies,Binders
8875,CT-11995,Office Supplies,Supplies
8876,CT-11995,Office Supplies,Appliances
8877,GZ-14470,Technology,Machines
8878,GZ-14470,Office Supplies,Storage
8879,AM-10360,Office Supplies,Paper
8880,AM-10360,Technology,Accessories
8881,AH-10120,Technology,Accessories
8882,MY-18295,Technology,Phones
8883,MY-18295,Office Supplies,Paper
8884,BS-11590,Office Supplies,Binders
8885,BS-11590,Office Supplies,Binders
8886,BS-11590,Office Supplies,Binders
8887,BB-10990,Office Supplies,Storage
8888,ML-17755,Furniture,Furnishings
8889,FC-14245,Technology,Phones
8890,FC-14245,Office Supplies,Appliances
8891,CR-12625,Furniture,Chairs
8892,LC-16960,Furniture,Chairs
8893,GZ-14470,Furniture,Tables
8894,BD-11320,Furniture,Furnishings
8895,BD-11320,Office Supplies,Storage
8896,BD-11320,Technology,Phones
8897,BD-11320,Office Supplies,Paper
8898,EM-14095,Technology,Phones
8899,EM-14095,Office Supplies,Labels
8900,BP-11290,Furniture,Furnishings
8901,BP-11290,Office Supplies,Paper
8902,BP-11290,Furniture,Chairs
8903,BP-11290,Office Supplies,Paper
8904,SU-20665,Office Supplies,Labels
8905,SU-20665,Technology,Accessories
8906,SU-20665,Office Supplies,Paper
8907,AY-10555,Technology,Phones
8908,EM-13825,Office Supplies,Paper
8909,SA-20830,Office Supplies,Labels
8910,CA-12265,Technology,Accessories
8911,CA-12265,Technology,Phones
8912,CA-12265,Office Supplies,Binders
8913,CA-12265,Office Supplies,Labels
8914,CV-12805,Office Supplies,Storage
8915,CV-12805,Office Supplies,Binders
8916,CV-12805,Office Supplies,Appliances
8917,CV-12805,Office Supplies,Paper
8918,CV-12805,Office Supplies,Binders
8919,AH-10690,Furniture,Furnishings
8920,DS-13180,Technology,Accessories
8921,AH-10690,Technology,Phones
8922,AH-10690,Furniture,Furnishings
8923,ZC-21910,Office Supplies,Binders
8924,DF-13135,Technology,Phones
8925,DF-13135,Office Supplies,Binders
8926,DF-13135,Furniture,Tables
8927,SS-20140,Office Supplies,Art
8928,FP-14320,Furniture,Tables
8929,FP-14320,Furniture,Tables
8930,FP-14320,Technology,Phones
8931,HE-14800,Furniture,Furnishings
8932,HE-14800,Technology,Accessories
8933,SP-20545,Furniture,Furnishings
8934,BP-11185,Office Supplies,Paper
8935,BP-11185,Technology,Accessories
8936,PG-18895,Office Supplies,Art
8937,PG-18895,Technology,Phones
8938,PG-18895,Office Supplies,Art
8939,PG-18895,Office Supplies,Binders
8940,JP-15520,Office Supplies,Supplies
8941,NW-18400,Office Supplies,Binders
8942,NW-18400,Technology,Machines
8943,SW-20245,Furniture,Chairs
8944,EH-14005,Office Supplies,Paper
8945,SC-20260,Office Supplies,Supplies
8946,NC-18535,Office Supplies,Paper
8947,NC-18535,Office Supplies,Binders
8948,AS-10090,Office Supplies,Appliances
8949,JL-15130,Furniture,Tables
8950,JL-15130,Technology,Accessories
8951,JL-15130,Office Supplies,Storage
8952,JL-15130,Office Supplies,Art
8953,JL-15130,Office Supplies,Appliances
8954,VG-21790,Furniture,Bookcases
8955,HG-14965,Office Supplies,Paper
8956,JH-15430,Furniture,Furnishings
8957,JH-15430,Technology,Machines
8958,RO-19780,Technology,Phones
8959,RO-19780,Office Supplies,Appliances
8960,RO-19780,Furniture,Chairs
8961,RO-19780,Office Supplies,Art
8962,LW-17125,Furniture,Furnishings
8963,LW-17125,Technology,Accessories
8964,LW-17125,Furniture,Furnishings
8965,CC-12370,Office Supplies,Binders
8966,JP-16135,Technology,Accessories
8967,JP-16135,Furniture,Chairs
8968,DD-13570,Office Supplies,Storage
8969,ES-14080,Office Supplies,Art
8970,ES-14080,Technology,Phones
8971,MV-17485,Furniture,Chairs
8972,RD-19900,Technology,Accessories
8973,RL-19615,Furniture,Bookcases
8974,JP-15460,Office Supplies,Paper
8975,JP-15460,Office Supplies,Paper
8976,JP-15460,Furniture,Tables
8977,JP-15460,Office Supplies,Binders
8978,DM-13345,Office Supplies,Binders
8979,CS-11860,Office Supplies,Binders
8980,DL-13315,Office Supplies,Binders
8981,LC-16870,Office Supplies,Appliances
8982,LC-16870,Office Supplies,Binders
8983,LC-16870,Furniture,Furnishings
8984,LC-16870,Furniture,Tables
8985,JG-15115,Furniture,Furnishings
8986,JG-15115,Office Supplies,Binders
8987,JG-15115,Technology,Phones
8988,JG-15115,Office Supplies,Art
8989,HM-14860,Furniture,Furnishings
8990,HM-14860,Technology,Copiers
8991,TN-21040,Technology,Accessories
8992,VP-21760,Technology,Accessories
8993,VP-21760,Furniture,Tables
8994,CS-12355,Office Supplies,Paper
8995,CS-12355,Office Supplies,Appliances
8996,PG-18820,Technology,Phones
8997,HG-14845,Office Supplies,Paper
8998,HG-14845,Office Supplies,Paper
8999,MH-18115,Furniture,Chairs
9000,TB-21280,Office Supplies,Binders
9001,EM-13825,Technology,Accessories
9002,EM-13825,Office Supplies,Paper
9003,JF-15415,Technology,Accessories
9004,JF-15415,Office Supplies,Art
9005,NB-18655,Office Supplies,Storage
9006,NB-18655,Office Supplies,Storage
9007,NB-18655,Office Supplies,Labels
9008,NB-18655,Furniture,Furnishings
9009,CS-11860,Office Supplies,Paper
9010,ND-18460,Office Supplies,Binders
9011,ED-13885,Technology,Accessories
9012,EA-14035,Furniture,Furnishings
9013,BP-11050,Office Supplies,Art
9014,BP-11050,Office Supplies,Envelopes
9015,NS-18640,Office Supplies,Binders
9016,NS-18640,Office Supplies,Binders
9017,MV-17485,Office Supplies,Paper
9018,MV-17485,Office Supplies,Binders
9019,LE-16810,Technology,Accessories
9020,LE-16810,Furniture,Furnishings
9021,VP-21760,Office Supplies,Binders
9022,TC-21475,Furniture,Furnishings
9023,SG-20470,Furniture,Chairs
9024,VP-21760,Technology,Accessories
9025,VP-21760,Technology,Accessories
9026,VP-21760,Furniture,Furnishings
9027,PO-18865,Furniture,Furnishings
9028,PO-18865,Furniture,Furnishings
9029,JL-15130,Office Supplies,Binders
9030,RW-19540,Office Supplies,Appliances
9031,RW-19540,Furniture,Tables
9032,RB-19465,Furniture,Chairs
9033,SC-20095,Office Supplies,Binders
9034,EM-13960,Office Supplies,Binders
9035,EM-13960,Technology,Accessories
9036,RP-19390,Office Supplies,Paper
9037,RP-19390,Office Supplies,Storage
9038,HZ-14950,Technology,Phones
9039,AB-10105,Office Supplies,Binders
9040,ND-18460,Furniture,Tables
9041,XP-21865,Furniture,Furnishings
9042,MM-18280,Office Supplies,Appliances
9043,ML-17395,Technology,Accessories
9044,KM-16225,Office Supplies,Binders
9045,KM-16225,Technology,Accessories
9046,KM-16225,Technology,Accessories
9047,KM-16225,Office Supplies,Art
9048,KM-16225,Office Supplies,Labels
9049,SL-20155,Office Supplies,Art
9050,AJ-10780,Office Supplies,Paper
9051,DK-12835,Office Supplies,Art
9052,DK-12835,Office Supplies,Binders
9053,DK-12835,Technology,Phones
9054,BK-11260,Office Supplies,Supplies
9055,CC-12670,Technology,Accessories
9056,ED-13885,Furniture,Chairs
9057,SV-20785,Furniture,Furnishings
9058,SV-20785,Furniture,Tables
9059,AR-10825,Furniture,Tables
9060,CS-12250,Office Supplies,Binders
9061,CS-12250,Office Supplies,Labels
9062,RR-19525,Office Supplies,Fasteners
9063,BD-11500,Office Supplies,Paper
9064,BD-11500,Office Supplies,Binders
9065,BD-11500,Office Supplies,Paper
9066,BM-11785,Technology,Accessories
9067,MS-17365,Technology,Phones
9068,BM-11140,Furniture,Chairs
9069,BM-11140,Office Supplies,Envelopes
9070,KE-16420,Furniture,Furnishings
9071,SZ-20035,Office Supplies,Storage
9072,MB-18085,Office Supplies,Envelopes
9073,MB-18085,Technology,Accessories
9074,DB-13555,Office Supplies,Storage
9075,CB-12415,Office Supplies,Binders
9076,CB-12415,Office Supplies,Supplies
9077,SP-20650,Technology,Accessories
9078,GW-14605,Furniture,Furnishings
9079,GW-14605,Office Supplies,Binders
9080,KH-16630,Technology,Phones
9081,KH-16630,Office Supplies,Paper
9082,BG-11035,Office Supplies,Art
9083,LO-17170,Office Supplies,Storage
9084,LO-17170,Office Supplies,Paper
9085,DV-13465,Office Supplies,Binders
9086,LR-17035,Office Supplies,Appliances
9087,LR-17035,Furniture,Chairs
9088,RR-19525,Technology,Phones
9089,TS-21610,Office Supplies,Storage
9090,AH-10210,Office Supplies,Storage
9091,DW-13585,Office Supplies,Paper
9092,DW-13585,Furniture,Bookcases
9093,AJ-10945,Technology,Phones
9094,AJ-10945,Office Supplies,Binders
9095,AJ-10945,Technology,Phones
9096,AJ-10945,Office Supplies,Labels
9097,SV-20785,Office Supplies,Paper
9098,MG-17650,Technology,Phones
9099,MG-17650,Office Supplies,Paper
9100,MG-17650,Technology,Accessories
9101,AB-10105,Office Supplies,Art
9102,AB-10105,Office Supplies,Storage
9103,AB-10105,Furniture,Furnishings
9104,AB-10105,Office Supplies,Binders
9105,AB-10105,Office Supplies,Storage
9106,AB-10105,Technology,Machines
9107,MM-18280,Office Supplies,Supplies
9108,MM-18280,Office Supplies,Paper
9109,MM-18280,Technology,Accessories
9110,MA-17995,Office Supplies,Envelopes
9111,MA-17995,Technology,Accessories
9112,MA-17995,Office Supplies,Storage
9113,MA-17995,Office Supplies,Binders
9114,EB-13975,Technology,Phones
9115,NS-18505,Technology,Phones
9116,NS-18505,Furniture,Furnishings
9117,NS-18505,Furniture,Chairs
9118,NS-18505,Office Supplies,Paper
9119,RB-19795,Office Supplies,Labels
9120,RB-19795,Office Supplies,Paper
9121,JK-15325,Office Supplies,Appliances
9122,PR-18880,Office Supplies,Paper
9123,EH-13945,Office Supplies,Binders
9124,MA-17560,Furniture,Furnishings
9125,MA-17560,Furniture,Furnishings
9126,MA-17995,Office Supplies,Art
9127,JL-15505,Office Supplies,Storage
9128,AS-10045,Office Supplies,Binders
9129,DC-12850,Furniture,Bookcases
9130,DC-12850,Office Supplies,Art
9131,MD-17860,Furniture,Furnishings
9132,MD-17860,Office Supplies,Appliances
9133,RH-19510,Technology,Phones
9134,TB-21175,Office Supplies,Storage
9135,TB-21175,Office Supplies,Storage
9136,TB-21175,Office Supplies,Paper
9137,EB-13930,Office Supplies,Binders
9138,EB-13930,Technology,Phones
9139,BM-11785,Technology,Accessories
9140,BT-11530,Technology,Accessories
9141,FW-14395,Technology,Phones
9142,RD-19480,Office Supplies,Binders
9143,RD-19480,Technology,Phones
9144,RD-19480,Office Supplies,Appliances
9145,TP-21130,Office Supplies,Binders
9146,CB-12535,Technology,Accessories
9147,CB-12535,Office Supplies,Art
9148,CB-12535,Office Supplies,Storage
9149,QJ-19255,Office Supplies,Binders
9150,QJ-19255,Office Supplies,Appliances
9151,KM-16720,Office Supplies,Art
9152,KM-16720,Technology,Accessories
9153,KM-16720,Office Supplies,Art
9154,KM-16660,Furniture,Furnishings
9155,IM-15055,Office Supplies,Paper
9156,ML-17395,Office Supplies,Appliances
9157,ML-17395,Office Supplies,Paper
9158,ML-17395,Technology,Accessories
9159,GH-14410,Office Supplies,Binders
9160,GH-14410,Office Supplies,Binders
9161,AG-10900,Furniture,Bookcases
9162,AG-10900,Furniture,Chairs
9163,MG-17695,Technology,Accessories
9164,MG-17695,Office Supplies,Appliances
9165,MJ-17740,Technology,Machines
9166,MJ-17740,Office Supplies,Paper
9167,MJ-17740,Office Supplies,Appliances
9168,SJ-20125,Office Supplies,Paper
9169,SJ-20125,Office Supplies,Paper
9170,LB-16795,Furniture,Furnishings
9171,LB-16795,Office Supplies,Paper
9172,LB-16795,Office Supplies,Storage
9173,LB-16795,Office Supplies,Envelopes
9174,SB-20185,Technology,Phones
9175,SB-20185,Office Supplies,Paper
9176,CC-12610,Office Supplies,Binders
9177,DP-13000,Technology,Phones
9178,DP-13000,Office Supplies,Art
9179,JL-15505,Technology,Phones
9180,JL-15505,Office Supplies,Binders
9181,JL-15505,Office Supplies,Binders
9182,JL-15505,Technology,Accessories
9183,JL-15505,Office Supplies,Paper
9184,JL-15505,Furniture,Furnishings
9185,JL-15505,Furniture,Chairs
9186,JL-15505,Office Supplies,Appliances
9187,SM-20320,Office Supplies,Supplies
9188,SM-20320,Technology,Accessories
9189,SM-20320,Office Supplies,Storage
9190,SM-20320,Office Supplies,Binders
9191,SM-20320,Office Supplies,Paper
9192,BB-10990,Office Supplies,Binders
9193,BB-10990,Technology,Phones
9194,PB-19150,Office Supplies,Supplies
9195,PB-19150,Technology,Accessories
9196,GM-14680,Office Supplies,Paper
9197,GM-14680,Technology,Phones
9198,GM-14680,Office Supplies,Supplies
9199,GM-14680,Furniture,Chairs
9200,NR-18550,Furniture,Bookcases
9201,NR-18550,Office Supplies,Binders
9202,EH-13765,Office Supplies,Binders
9203,EH-13765,Office Supplies,Art
9204,FH-14365,Office Supplies,Art
9205,BT-11680,Office Supplies,Art
9206,BT-11680,Office Supplies,Paper
9207,AB-10105,Technology,Accessories
9208,SC-20230,Office Supplies,Storage
9209,RS-19870,Office Supplies,Envelopes
9210,RS-19870,Office Supplies,Binders
9211,AI-10855,Office Supplies,Paper
9212,DJ-13420,Furniture,Furnishings
9213,DJ-13420,Furniture,Furnishings
9214,BF-10975,Office Supplies,Labels
9215,TH-21235,Office Supplies,Paper
9216,JG-15310,Office Supplies,Appliances
9217,AW-10930,Office Supplies,Envelopes
9218,JW-15955,Office Supplies,Storage
9219,JW-15955,Furniture,Bookcases
9220,MH-18025,Office Supplies,Labels
9221,MH-18025,Furniture,Tables
9222,MH-18025,Office Supplies,Paper
9223,FM-14290,Office Supplies,Binders
9224,FM-14290,Office Supplies,Binders
9225,FM-14290,Office Supplies,Binders
9226,FM-14290,Office Supplies,Storage
9227,GZ-14545,Office Supplies,Appliances
9228,TC-21535,Office Supplies,Art
9229,TB-21520,Office Supplies,Binders
9230,TB-21520,Office Supplies,Paper
9231,RP-19390,Office Supplies,Binders
9232,LR-16915,Furniture,Furnishings
9233,LR-16915,Office Supplies,Storage
9234,LR-16915,Technology,Phones
9235,LR-16915,Office Supplies,Art
9236,LR-16915,Furniture,Tables
9237,LR-16915,Office Supplies,Binders
9238,MM-17260,Furniture,Furnishings
9239,NB-18655,Office Supplies,Paper
9240,NB-18655,Office Supplies,Binders
9241,NB-18655,Office Supplies,Art
9242,DS-13030,Office Supplies,Binders
9243,DS-13030,Furniture,Bookcases
9244,DS-13030,Office Supplies,Art
9245,DS-13030,Office Supplies,Paper
9246,VF-21715,Office Supplies,Art
9247,VF-21715,Office Supplies,Art
9248,SW-20275,Office Supplies,Binders
9249,SW-20275,Technology,Phones
9250,PW-19030,Office Supplies,Binders
9251,KD-16615,Office Supplies,Binders
9252,DO-13645,Technology,Accessories
9253,DO-13645,Office Supplies,Paper
9254,GA-14725,Furniture,Chairs
9255,GA-14725,Office Supplies,Labels
9256,GA-14725,Office Supplies,Binders
9257,GA-14725,Furniture,Furnishings
9258,GA-14725,Office Supplies,Binders
9259,GA-14725,Office Supplies,Storage
9260,JL-15505,Office Supplies,Supplies
9261,SU-20665,Furniture,Chairs
9262,FM-14380,Furniture,Chairs
9263,FM-14380,Office Supplies,Appliances
9264,MY-17380,Office Supplies,Binders
9265,MY-17380,Office Supplies,Envelopes
9266,NM-18445,Furniture,Furnishings
9267,CS-11950,Furniture,Chairs
9268,CS-11950,Office Supplies,Paper
9269,PK-19075,Office Supplies,Binders
9270,PK-19075,Office Supplies,Binders
9271,HM-14860,Furniture,Furnishings
9272,HM-14860,Technology,Phones
9273,AH-10210,Office Supplies,Binders
9274,FC-14335,Office Supplies,Art
9275,CP-12085,Office Supplies,Storage
9276,CP-12085,Technology,Accessories
9277,SC-20305,Office Supplies,Labels
9278,SC-20305,Office Supplies,Binders
9279,SC-20305,Furniture,Chairs
9280,HJ-14875,Furniture,Bookcases
9281,CB-12025,Office Supplies,Appliances
9282,EH-14185,Office Supplies,Paper
9283,LW-17215,Office Supplies,Labels
9284,MK-17905,Furniture,Chairs
9285,JH-15820,Furniture,Furnishings
9286,DB-13270,Office Supplies,Binders
9287,DB-13270,Furniture,Tables
9288,TB-21625,Furniture,Chairs
9289,NM-18445,Office Supplies,Paper
9290,TT-21220,Office Supplies,Art
9291,TT-21220,Office Supplies,Binders
9292,RS-19765,Office Supplies,Binders
9293,TB-21625,Office Supplies,Binders
9294,AM-10360,Office Supplies,Paper
9295,AM-10360,Furniture,Bookcases
9296,MP-17965,Technology,Accessories
9297,MP-17965,Technology,Phones
9298,MP-17965,Office Supplies,Art
9299,MP-17965,Office Supplies,Binders
9300,MP-17965,Furniture,Chairs
9301,MP-17965,Technology,Phones
9302,MP-17965,Office Supplies,Art
9303,MP-17965,Office Supplies,Paper
9304,MP-17965,Office Supplies,Binders
9305,MH-17290,Office Supplies,Art
9306,CA-12265,Office Supplies,Art
9307,CA-12265,Office Supplies,Art
9308,CA-12265,Technology,Accessories
9309,CA-12265,Office Supplies,Art
9310,KD-16615,Office Supplies,Binders
9311,DW-13540,Office Supplies,Labels
9312,DW-13540,Office Supplies,Art
9313,AG-10495,Office Supplies,Storage
9314,AG-10495,Office Supplies,Appliances
9315,JH-16180,Technology,Phones
9316,JH-16180,Office Supplies,Supplies
9317,DK-13090,Technology,Accessories
9318,AR-10825,Office Supplies,Paper
9319,AR-10825,Furniture,Chairs
9320,AR-10825,Furniture,Furnishings
9321,SM-20005,Furniture,Furnishings
9322,SM-20005,Furniture,Furnishings
9323,DB-13660,Office Supplies,Paper
9324,DB-13660,Furniture,Chairs
9325,DB-13660,Office Supplies,Binders
9326,PF-19225,Furniture,Furnishings
9327,PF-19225,Technology,Phones
9328,PF-19225,Office Supplies,Art
9329,AJ-10945,Office Supplies,Appliances
9330,EB-14110,Office Supplies,Envelopes
9331,ES-14080,Technology,Phones
9332,SS-20410,Office Supplies,Appliances
9333,SS-20410,Office Supplies,Fasteners
9334,AG-10900,Furniture,Bookcases
9335,AG-10900,Office Supplies,Labels
9336,CY-12745,Office Supplies,Fasteners
9337,RP-19270,Office Supplies,Binders
9338,RP-19270,Office Supplies,Binders
9339,RP-19270,Office Supplies,Paper
9340,RP-19270,Office Supplies,Labels
9341,RP-19270,Technology,Phones
9342,DB-13360,Office Supplies,Binders
9343,CK-12325,Furniture,Tables
9344,CK-12325,Office Supplies,Binders
9345,CK-12325,Technology,Phones
9346,CK-12325,Furniture,Furnishings
9347,CK-12325,Furniture,Chairs
9348,DN-13690,Furniture,Furnishings
9349,DN-13690,Furniture,Furnishings
9350,DP-13105,Office Supplies,Binders
9351,DP-13105,Furniture,Chairs
9352,RO-19780,Furniture,Chairs
9353,RO-19780,Office Supplies,Paper
9354,MA-17560,Office Supplies,Paper
9355,MA-17560,Office Supplies,Art
9356,MA-17560,Office Supplies,Paper
9357,JD-15895,Office Supplies,Binders
9358,JD-15895,Furniture,Tables
9359,JD-15895,Furniture,Furnishings
9360,JD-15895,Office Supplies,Storage
9361,PS-18970,Office Supplies,Binders
9362,PS-18970,Office Supplies,Fasteners
9363,PS-18970,Furniture,Furnishings
9364,PS-18970,Office Supplies,Storage
9365,JF-15415,Office Supplies,Paper
9366,RD-19480,Office Supplies,Binders
9367,RD-19480,Office Supplies,Storage
9368,ES-14080,Office Supplies,Paper
9369,KN-16390,Furniture,Chairs
9370,VP-21760,Furniture,Furnishings
9371,VP-21760,Furniture,Chairs
9372,VP-21760,Office Supplies,Fasteners
9373,CS-11950,Technology,Phones
9374,KB-16600,Office Supplies,Supplies
9375,AJ-10945,Technology,Accessories
9376,PO-18865,Technology,Accessories
9377,DP-13105,Office Supplies,Storage
9378,GM-14500,Office Supplies,Envelopes
9379,CC-12670,Office Supplies,Paper
9380,CC-12670,Furniture,Chairs
9381,CC-12670,Office Supplies,Storage
9382,CC-12670,Office Supplies,Art
9383,CC-12670,Office Supplies,Storage
9384,SJ-20125,Office Supplies,Paper
9385,SF-20200,Furniture,Furnishings
9386,RM-19375,Office Supplies,Paper
9387,RM-19375,Office Supplies,Paper
9388,RM-19375,Office Supplies,Appliances
9389,RM-19375,Office Supplies,Envelopes
9390,KM-16375,Office Supplies,Storage
9391,FH-14275,Technology,Phones
9392,DG-13300,Furniture,Chairs
9393,MW-18220,Technology,Phones
